year,opening_rank,closing_rank,category,college,branch
2020-21,2575,160,General,B.Tech(ICT),Chemical
2020-21,18111,6502,General,B.Tech(ICT),Chemical
2020-21,183,23235,General,B.Tech(ICT),Chemical
2020-21,8897,2316,General,B.Tech(ICT),Chemical
2020-21,22840,3406,General,B.Tech(ICT),Chemical
2020-21,17577,3406,General,B.Tech(ICT),Chemical
2020-21,3433,804,General,B.Tech(ICT),Chemical
2020-21,12646,2062,General,B.Tech(ICT),Civil
2020-21,25531,5660,General,B.Tech(ICT),Civil
2020-21,193,8327,General,B.Tech(ICT),Civil
2020-21,19893,2830,General,B.Tech(ICT),Civil
2020-21,202,9127,General,B.Tech(ICT),Civil
2020-21,204,10887,General,B.Tech(ICT),Civil
2020-21,205,13944,General,B.Tech(ICT),Civil
2020-21,207,13042,General,B.Tech(ICT),Civil
2020-21,218,11826,General,B.Tech(ICT),Civil
2020-21,220,14099,General,B.Tech(ICT),Civil
2020-21,221,14419,General,B.Tech(ICT),Civil
2020-21,222,11224,General,B.Tech(ICT),Civil
2020-21,228,9380,General,B.Tech(ICT),Civil
2020-21,25600,5872,General,B.Tech(ICT),Civil
2020-21,11459,1535,General,B.Tech(ICT),Civil
2020-21,234,5910,General,B.Tech(ICT),Civil
2020-21,18788,2414,General,B.Tech(ICT),Civil
2020-21,14950,2615,General,B.Tech(ICT),Civil
2020-21,23443,17116,General,B.Tech(ICT),Civil
2020-21,24243,3016,General,B.Tech(ICT),Civil
2020-21,6100,846,General,B.Tech(ICT),Civil
2020-21,12557,980,General,B.Tech(ICT),Civil(Cons-Man)
2020-21,19537,3245,General,B.Tech(ICT),Civil(Cons-Man)
2020-21,177,75,General,B.Tech(ICT),Computer
2020-21,562,183,General,B.Tech(ICT),Computer
2020-21,420,194,General,B.Tech(ICT),Computer
2020-21,14472,16303,General,B.Tech(ICT),Computer
2020-21,364,27,General,B.Tech(ICT),Computer
2020-21,4918,178,General,B.Tech(ICT),Computer
2020-21,11547,1730,General,B.Tech(ICT),Computer
2020-21,1701,703,General,B.Tech(ICT),Computer
2020-21,18800,12211,General,B.Tech(ICT),Computer
2020-21,18897,19531,General,B.Tech(ICT),Computer
2020-21,3062,1571,General,B.Tech(ICT),Computer
2020-21,160,24711,General,B.Tech(ICT),Computer
2020-21,10377,4568,General,B.Tech(ICT),Computer
2020-21,9173,4526,General,B.Tech(ICT),Computer
2020-21,10582,4749,General,B.Tech(ICT),Computer
2020-21,4570,2466,General,B.Tech(ICT),Computer
2020-21,6411,3308,General,B.Tech(ICT),Computer
2020-21,6524,5569,General,B.Tech(ICT),Computer
2020-21,198,6732,General,B.Tech(ICT),Computer
2020-21,7279,1186,General,B.Tech(ICT),Computer
2020-21,27127,8733,General,B.Tech(ICT),Computer
2020-21,17184,13806,General,B.Tech(ICT),Computer
2020-21,209,8678,General,B.Tech(ICT),Computer
2020-21,2483,250,General,B.Tech(ICT),Computer
2020-21,16409,1989,General,B.Tech(ICT),Computer
2020-21,2888,333,General,B.Tech(ICT),Computer
2020-21,217,7242,General,B.Tech(ICT),Computer
2020-21,12715,1965,General,B.Tech(ICT),Computer
2020-21,224,7021,General,B.Tech(ICT),Computer
2020-21,6702,1173,General,B.Tech(ICT),Computer
2020-21,240,6628,General,B.Tech(ICT),Computer
2020-21,21955,19294,General,B.Tech(ICT),Computer
2020-21,23681,15980,General,B.Tech(ICT),Computer
2020-21,17477,20921,General,B.Tech(ICT),Computer
2020-21,275,15353,General,B.Tech(ICT),Computer
2020-21,22798,10746,General,B.Tech(ICT),Computer
2020-21,24065,18455,General,B.Tech(ICT),Computer
2020-21,10964,12965,General,B.Tech(ICT),Computer
2020-21,13023,14397,General,B.Tech(ICT),Computer
2020-21,716,115,General,B.Tech(ICT),Computer
2020-21,4968,448,General,B.Tech(ICT),Computer
2020-21,194,8056,General,B.Tech(ICT),Electrical
2020-21,26607,6729,General,B.Tech(ICT),Electrical
2020-21,210,12100,General,B.Tech(ICT),Electrical
2020-21,211,13358,General,B.Tech(ICT),Electrical
2020-21,212,16533,General,B.Tech(ICT),Electrical
2020-21,225,9037,General,B.Tech(ICT),Electrical
2020-21,12160,16272,General,B.Tech(ICT),Electrical
2020-21,227,11093,General,B.Tech(ICT),Electrical
2020-21,229,9248,General,B.Tech(ICT),Electrical
2020-21,230,14607,General,B.Tech(ICT),Electrical
2020-21,235,11206,General,B.Tech(ICT),Electrical
2020-21,236,9862,General,B.Tech(ICT),Electrical
2020-21,237,7952,General,B.Tech(ICT),Electrical
2020-21,15397,2697,General,B.Tech(ICT),Electrical
2020-21,10943,2122,General,B.Tech(ICT),Electrical
2020-21,23833,3212,General,B.Tech(ICT),Electrical
2020-21,252,11450,General,B.Tech(ICT),Electrical
2020-21,25399,7136,General,B.Tech(ICT),Electrical
2020-21,16823,23215,General,B.Tech(ICT),Electrical
2020-21,24060,14207,General,B.Tech(ICT),Electrical
2020-21,12197,15161,General,B.Tech(ICT),Electrical
2020-21,6640,634,General,B.Tech(ICT),Electrical
2020-21,15550,1399,General,B.Tech(ICT),Electrical
2020-21,10741,1473,General,B.Tech(ICT),Electrical
2020-21,1151,151,General,B.Tech(ICT),Electrical
2020-21,4029,520,General,B.Tech(ICT),Electrical
2020-21,26347,4747,General,B.Tech(ICT),Electrical - EA
2020-21,242,11299,General,B.Tech(ICT),Electrical - EA
2020-21,15054,3011,General,B.Tech(ICT),Electrical - EA
2020-21,206,9067,General,B.Tech(ICT),Mining
2020-21,12990,2385,General,Cloud Tech Inf Sec,Civil
2020-21,21093,7314,General,Cloud Tech Inf Sec,Civil Infra.
2020-21,9836,5124,General,Cloud Tech Inf Sec,Computer
2020-21,13525,6532,General,Cloud Tech Inf Sec,Computer
2020-21,50052,21583,General,Cloud Tech Inf Sec,Computer
2020-21,14001,16184,General,Cloud Tech Inf Sec,Computer
2020-21,17056,18757,General,Cloud Tech Inf Sec,Computer
2020-21,13515,15773,General,Cloud Tech Inf Sec,Computer
2020-21,91,22620,General,Cloud Tech Inf Sec,Computer
2020-21,929,161,General,Cloud Tech Inf Sec,Computer
2020-21,16546,1428,General,Cloud Tech Inf Sec,Computer
2020-21,113,50030,General,Cloud Tech Inf Sec,Computer
2020-21,9243,1329,General,Cloud Tech Inf Sec,Electrical
2020-21,6835,760,General,Cloud Tech Inf Sec,Electrical
2020-21,104,6010,General,Cloud Tech Inf Sec,Electrical
2020-21,18435,24997,General,Cloud Tech Inf Sec,Electrical
2020-21,3698,2402,General,Cloud Tech Inf Sec,Electrical
2020-21,17674,9350,General,Cloud Tech Inf Sec,Electrical
2020-21,605,15133,General,Dairy Tech.,Chemical
2020-21,5409,1792,General,Dairy Tech.,Chemical
2020-21,13316,15166,General,Dairy Tech.,Chemical
2020-21,16630,18228,General,Dairy Tech.,Computer
2020-21,539,24045,General,Dairy Tech.,Computer
2020-21,17923,14316,General,Dairy Tech.,Computer
2020-21,571,24245,General,Dairy Tech.,Computer
2020-21,20797,22722,General,Dairy Tech.,Computer
2020-21,6897,3474,General,Dairy Tech.,Computer
2020-21,7933,4091,General,Dairy Tech.,Computer
2020-21,6032,1685,General,Env.Sc.Tech.,Chemical
2020-21,666,14930,General,Env.Sc.Tech.,Civil
2020-21,10064,2322,General,Env.Sc.Tech.,Civil
2020-21,12677,15836,General,Env.Sc.Tech.,Computer
2020-21,650,24412,General,Env.Sc.Tech.,Computer
2020-21,18662,9700,General,Env.Sc.Tech.,Computer
2020-21,10337,6395,General,Env.Sc.Tech.,Computer
2020-21,15853,9230,General,Env.Sc.Tech.,Computer
2020-21,2296,1475,General,Env.Sc.Tech.,Computer
2020-21,9317,1205,General,Env.Sc.Tech.,Computer
2020-21,9822,5379,General,Env.Sc.Tech.,Computer
2020-21,15765,8369,General,Env.Sc.Tech.,Computer
2020-21,667,8184,General,Env.Sc.Tech.,Electrical
2020-21,668,22593,General,Env.Sc.Tech.,Electrical
2020-21,14809,12089,General,Env.Sc.Tech.,Electrical
2020-21,670,14170,General,Env.Sc.Tech.,Electrical
2020-21,19561,22077,General,Env.Sc.Tech.,Electrical
2020-21,11677,1581,General,Env.Sc.Tech.,Electrical
2020-21,18046,2524,General,Env.Sc.Tech.,Electrical
2020-21,1533,246,General,Env.Sc.Tech.,Electrical
2020-21,8468,1206,General,Env.Sc.Tech.,Electrical
2020-21,726,4884,General,Env.Sc.Tech.,Electrical
2020-21,8286,3865,General,"Neotech, Vadodara",Chemical
2020-21,22910,11124,General,"Neotech, Vadodara",Chemical
2020-21,20724,13734,General,"Neotech, Vadodara",Civil
2020-21,1366,434,General,"Neotech, Vadodara",Civil
2020-21,18591,9769,General,"Neotech, Vadodara",Civil
2020-21,5125,2434,General,"Neotech, Vadodara",Computer
2020-21,18333,7828,General,"Neotech, Vadodara",Computer
2020-21,20428,18131,General,"Neotech, Vadodara",Electrical
2020-21,473,9189,General,"Neotech, Vadodara",Electrical
2020-21,9784,8241,General,"Neotech, Vadodara",Electrical
2020-21,27334,14210,General,"Neotech, Vadodara",Electrical
2020-21,18252,21146,General,"Neotech, Vadodara",Electrical
2020-21,508,21236,General,"Neotech, Vadodara",Electrical
2020-21,7494,3168,General,"Neotech, Vadodara",Electrical
2020-21,16727,17455,General,"Neotech, Vadodara",Electrical
2020-21,24776,9515,General,"Neotech, Vadodara",Electrical
2020-21,18974,27151,General,"Neotech, Vadodara",Electrical
2020-21,19243,12781,General,PlasticEngg,Computer
2020-21,7293,3246,General,PlasticEngg,Computer
2020-21,5857,3109,General,PlasticEngg,Computer
2020-21,9517,4024,General,PlasticEngg,Computer
2020-21,19790,4559,General,PlasticTech,Chemical
2020-21,1320,55,General,PlasticTech,Chemical
2020-21,398,9752,General,PlasticTech,Civil
2020-21,9133,1085,General,PlasticTech,Civil
2020-21,641,23,General,PlasticTech,Civil
2020-21,5573,445,General,PlasticTech,Civil
2020-21,22641,10434,General,PlasticTech,Computer
2020-21,24961,11905,General,PlasticTech,Computer
2020-21,9982,5315,General,PlasticTech,Computer
2020-21,17070,9710,General,PlasticTech,Computer
2020-21,10489,5754,General,PlasticTech,Computer
2020-21,418,23342,General,PlasticTech,Computer
2020-21,19559,22272,General,PlasticTech,Computer
2020-21,399,10478,General,PlasticTech,Electrical
2020-21,10483,2254,General,PlasticTech,Electrical
2020-21,402,6834,General,PlasticTech,Electrical
2020-21,403,21721,General,PlasticTech,Electrical
2020-21,4919,695,General,PlasticTech,Electrical
2020-21,3320,406,General,PlasticTech,Electrical
2020-21,20559,2089,General,PlasticTech,Electrical
2020-21,456,4241,General,PlasticTech,Electrical
2020-21,457,12812,General,PlasticTech,Electrical
2020-21,458,9106,General,PlasticTech,Electrical
2020-21,459,8867,General,PlasticTech,Electrical
2020-21,461,19827,General,PlasticTech,Electrical
2020-21,387,3955,General,PlasticTech,PlasticTech
2020-21,388,2925,General,PlasticTech,Rubber
2020-21,389,8936,General,PlasticTech,Rubber
2021-22,18200,4015,General,"A.D.Patel Institute Of Tech.,Karamsad",
2021-22,12154,1915,General,"A.D.Patel Institute Of Tech.,Karamsad",Computer Engineering
2021-22,12868,4874,General,"A.D.Patel Institute Of Tech.,Karamsad",Computer Science
2021-22,30995,6030,General,"A.D.Patel Institute Of Tech.,Karamsad",FOOD PROCESSING TECHNOLOGY
2021-22,6558,2286,General,"A.D.Patel Institute Of Tech.,Karamsad",Information Technology
2021-22,4248,1455,General,"ADANI INSTITUTE OF INFRASTRUCTURE ENGINEERING,AHMEDABAD",Computer Science
2021-22,13013,1750,General,"ADANI INSTITUTE OF INFRASTRUCTURE ENGINEERING,AHMEDABAD",INFORMATION & COMMUNICATION TECHNOLOGY
2021-22,34273,8621,General,"ADITYA SILVER OAK INSTITUTE OF TECHNOLOGY (WITHIN LIMITS OF
AHMEDABAD MUNICIPAL CORPORATION) AHMEDABAD",Computer Engineering
2021-22,34520,8696,General,"ADITYA SILVER OAK INSTITUTE OF TECHNOLOGY (WITHIN LIMITS OF
AHMEDABAD MUNICIPAL CORPORATION) AHMEDABAD",Information Technology
2021-22,29152,5801,General,APOLLO INSTITUTE OF ENGINEERING & TECHNOLOGY AHMEDABAD,Computer Engineering
2021-22,23389,4161,General,"Ahmedabad Institute Of Tech, Ahmedabad",Computer Engineering
2021-22,31083,5230,General,"Ahmedabad Institute Of Tech, Ahmedabad",Information Technology
2021-22,32954,10555,General,"Amiraj College Of Engg & Tech., Sanand, Ahmedabad",Computer Science
2021-22,34555,7131,General,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,Computer Science
2021-22,26149,6031,General,"Atmiya University, Faculty of Engineering and Technology, Rajkot",Computer Engineering
2021-22,33678,5990,General,"Atmiya University, Faculty of Engineering and Technology, Rajkot",Information Technology
2021-22,30291,8181,General,"Bhagwan Arihant Institute of Tech., Surat",Computer Engineering
2021-22,33802,7809,General,"Bhagwan Arihant Institute of Tech., Surat",Information Technology
2021-22,24726,6168,General,"Bhagwan Mahavir College Of Engg. And Tech., Surat",Computer Engineering
2021-22,10400,4011,General,"C. K. Pithawala College Of Engg. & Tech., Surat",Computer Engineering
2021-22,24422,9488,General,CIVIL ENGINEERING,Civil Engineering
2021-22,2033,520,General,COMPUTER ENGINEERING,Computer Engineering
2021-22,9757,1141,General,"Chandubhai S Patel Institute Of Technology, Changa",Computer Engineering
2021-22,2318,803,General,"Chandubhai S Patel Institute Of Technology, Changa",Computer Science
2021-22,9501,1331,General,"Chandubhai S Patel Institute Of Technology, Changa",Information Technology
2021-22,34022,5272,General,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",Computer Engineering
2021-22,34412,12821,General,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",Information Technology
2021-22,34550,7614,General,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",Information Technology
2021-22,18088,8185,General,DR. S & S.S.Ghandhi Government Engineering College Surat,Civil Engineering
2021-22,28520,11698,General,DR. S & S.S.Ghandhi Government Engineering College Surat,ENVIRONMENTAL ENGINEERING
2021-22,21613,8298,General,DR. S & S.S.Ghandhi Government Engineering College Surat,Electrical Engineering
2021-22,16592,6412,General,DR. S & S.S.Ghandhi Government Engineering College Surat,Electronics & Communication
2021-22,14419,6440,General,DR. S & S.S.Ghandhi Government Engineering College Surat,Mechanical Engineering
2021-22,17943,2263,General,"Darshan Institute Of Engg. & Tech., Rajkot-Morbi Highway, Hadala",Computer Engineering
2021-22,17341,10420,General,"Department of Engineering and Computing , Institute of Advance
Research, Gandhinagar",Computer Engineering
2021-22,13176,4120,General,"Department of Engineering and Computing , Institute of Advance
Research, Gandhinagar",Computer Engineering
2021-22,16574,16264,General,"Department of Engineering and Computing , Institute of Advance
Research, Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY
2021-22,12659,23274,General,"Department of Engineering and Computing , Institute of Advance
Research, Gandhinagar",Information Technology
2021-22,8848,1556,General,"Devang Patel Institute of Advance Technology And Research,
Changa",Computer Engineering
2021-22,10007,1707,General,"Devang Patel Institute of Advance Technology And Research,
Changa",Computer Science
2021-22,3792,1711,General,"Devang Patel Institute of Advance Technology And Research,
Changa",Information Technology
2021-22,337,61,General,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY
2021-22,191,39,General,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY
2021-22,821,14,General,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",Information Technology
2021-22,22715,7133,General,ELECTRICAL ENGINEERING,Electrical Engineering
2021-22,17828,5221,General,ELECTRONICS & COMMUNICATION ENGINEERING,Electronics & Communication
2021-22,19699,9999,General,ELECTRONICS ENGINEERING,ELECTRONICS ENGINEERING
2021-22,1871,1009,General,"Faculty Of Technology & Engineering(MSU), Vadodara",Chemical Engineering
2021-22,13270,6029,General,"Faculty Of Technology & Engineering(MSU), Vadodara",Civil Engineering
2021-22,1615,320,General,"Faculty Of Technology & Engineering(MSU), Vadodara",Computer Science
2021-22,3616,2902,General,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRONICS ENGINEERING
2021-22,5741,3331,General,"Faculty Of Technology & Engineering(MSU), Vadodara",Electrical Engineering
2021-22,14840,1565,General,"Faculty Of Technology & Engineering(MSU), Vadodara",Mechanical Engineering
2021-22,25106,12680,General,"Faculty Of Technology & Engineering(MSU), Vadodara",Mechanical Engineering
2021-22,22105,10238,General,"Faculty Of Technology & Engineering(MSU), Vadodara",TEXTILE ENGINEERING
2021-22,34041,16881,General,"Faculty Of Technology & Engineering(MSU), Vadodara",TEXTILE ENGINEERING
2021-22,3549,1017,General,"Faculty Of Technology And Engineering(GIA), Dharmsinh Desai
University, (DDU), Nadiad",Chemical Engineering
2021-22,14329,8436,General,"Faculty Of Technology And Engineering(GIA), Dharmsinh Desai
University, (DDU), Nadiad",Civil Engineering
2021-22,939,159,General,"Faculty Of Technology And Engineering(GIA), Dharmsinh Desai
University, (DDU), Nadiad",Computer Engineering
2021-22,10297,904,General,"Faculty Of Technology And Engineering(GIA), Dharmsinh Desai
University, (DDU), Nadiad",Electronics & Communication
2021-22,15981,5409,General,"Faculty Of Technology And Engineering(GIA), Dharmsinh Desai
University, (DDU), Nadiad",INSTRUMENTATION & CONTROL ENGINEERING
2021-22,22764,3178,General,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",Chemical Engineering
2021-22,595,289,General,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",Computer Engineering
2021-22,8561,3733,General,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",Electronics & Communication
2021-22,22955,10645,General,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",INSTRUMENTATION & CONTROL ENGINEERING
2021-22,1368,473,General,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",Information Technology
2021-22,31679,8065,General,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",Mechanical Engineering
2021-22,33206,6535,General,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",Chemical Engineering
2021-22,2147,1151,General,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",Computer Engineering
2021-22,6611,2930,General,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",Computer Science
2021-22,10483,1964,General,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",Computer Science
2021-22,2697,1385,General,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",Information Technology
2021-22,18562,8463,General,"GIDC Degree Engineering College, Abrama, Navsari",Computer Engineering
2021-22,30058,7601,General,GYANMANJARI INSTITUTE OF TECHNOLOGY Bhavnagar,Computer Engineering
2021-22,33621,7653,General,GYANMANJARI INSTITUTE OF TECHNOLOGY Bhavnagar,Information Technology
2021-22,31898,4232,General,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol,
Gandhinagar",Computer Engineering
2021-22,15427,4663,General,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol,
Gandhinagar",Information Technology
2021-22,32411,6688,General,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana","Ganpat University, Institute of Computer Tech., Kherva, Mehsana"
2021-22,31603,19745,General,"Ganpat University, U.V.Patel College of Engineering, Kherva,
Mehsana",BIOMEDICAL ENGINEERING
2021-22,22655,3738,General,"Ganpat University, U.V.Patel College of Engineering, Kherva,
Mehsana",Computer Engineering
2021-22,33593,8014,General,"Ganpat University, U.V.Patel College of Engineering, Kherva,
Mehsana",Computer Science
2021-22,23671,5024,General,"Ganpat University, U.V.Patel College of Engineering, Kherva,
Mehsana",Information Technology
2021-22,30168,6838,General,"Government Engineering College, Bharuch",Chemical Engineering
2021-22,29667,18724,General,"Government Engineering College, Bharuch",Civil Engineering
2021-22,34390,18429,General,"Government Engineering College, Bharuch",Electrical Engineering
2021-22,34583,15393,General,"Government Engineering College, Bharuch",Mechanical Engineering
2021-22,27666,6459,General,"Government Engineering College, Bhavnagar",Civil Engineering
2021-22,18076,2257,General,"Government Engineering College, Bhavnagar",Computer Engineering
2021-22,27643,13502,General,"Government Engineering College, Bhavnagar",Electronics & Communication
2021-22,12740,3899,General,"Government Engineering College, Bhavnagar",Information Technology
2021-22,34231,14593,General,"Government Engineering College, Bhavnagar",Mechanical Engineering
2021-22,25604,11840,General,"Government Engineering College, Bhuj",Chemical Engineering
2021-22,11121,9003,General,"Government Engineering College, Dahod",Computer Engineering
2021-22,17425,5100,General,"Government Engineering College, Modasa",Computer Engineering
2021-22,27223,14122,General,"Government Engineering College, Modasa",Electronics & Communication
2021-22,21537,6725,General,"Government Engineering College, Modasa",Information Technology
2021-22,33319,11680,General,"Government Engineering College, Palanpur",Civil Engineering
2021-22,34297,13275,General,"Government Engineering College, Palanpur",Electrical Engineering
2021-22,29093,16021,General,"Government Engineering College, Patan",Civil Engineering
2021-22,27477,5150,General,"Government Engineering College, Patan",Computer Science
2021-22,33952,17739,General,"Government Engineering College, Rajkot",AUTOMOBILE ENGINEERING
2021-22,25731,10740,General,"Government Engineering College, Rajkot",Civil Engineering
2021-22,18252,3310,General,"Government Engineering College, Rajkot",Computer Engineering
2021-22,29021,14048,General,"Government Engineering College, Rajkot",Electrical Engineering
2021-22,34377,17038,General,"Government Engineering College, Rajkot",Electronics & Communication
2021-22,32170,10004,General,"Government Engineering College, Rajkot",Mechanical Engineering
2021-22,30050,13798,General,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING
2021-22,5271,1521,General,"Government Engineering College, Sector 28 Gandhinagar",Computer Engineering
2021-22,21911,9628,General,"Government Engineering College, Sector 28 Gandhinagar",Electronics & Communication
2021-22,5477,1936,General,"Government Engineering College, Sector 28 Gandhinagar",Information Technology
2021-22,22233,11391,General,"Government Engineering College, Valsad",Chemical Engineering
2021-22,30491,10413,General,"Government Engineering College, Valsad",Civil Engineering
2021-22,26650,14088,General,"Government Engineering College, Valsad",Electrical Engineering
2021-22,31402,14217,General,"Government Engineering College, Valsad",Mechanical Engineering
2021-22,34398,9121,General,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",Computer Engineering
2021-22,2965,843,General,INFORMATION TECHNOLOGY,Information Technology
2021-22,27940,32034,General,"ITM (SLS) Baroda University (Formerly Known as ITM Universe),
Vadodara",Information Technology
2021-22,11561,3865,General,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",Computer Engineering
2021-22,22163,4014,General,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",Computer Science
2021-22,22787,4088,General,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",Information Technology
2021-22,4923,310,General,"Institute Of Technology, Nirma University Of Science & Technology,
Ahmedabad",Chemical Engineering
2021-22,18615,3556,General,"Institute Of Technology, Nirma University Of Science & Technology,
Ahmedabad",Civil Engineering
2021-22,1205,167,General,"Institute Of Technology, Nirma University Of Science & Technology,
Ahmedabad",Computer Science
2021-22,10992,4223,General,"Institute Of Technology, Nirma University Of Science & Technology,
Ahmedabad",ELECTRONICS & INSTRUMENTATION ENGINEERING
2021-22,9908,2222,General,"Institute Of Technology, Nirma University Of Science & Technology,
Ahmedabad",Electrical Engineering
2021-22,2565,853,General,"Institute Of Technology, Nirma University Of Science & Technology,
Ahmedabad",Electronics & Communication
2021-22,7740,1325,General,"Institute Of Technology, Nirma University Of Science & Technology,
Ahmedabad",Mechanical Engineering
2021-22,31269,13292,General,"Institute of Infrastructure, Tech., Research & Management (IITRAM),
Maninagar, Ahmedabad",Electrical Engineering
2021-22,31751,8076,General,"Institute of Infrastructure, Tech., Research & Management (IITRAM),
Maninagar, Ahmedabad",Mechanical Engineering
2021-22,21330,7209,General,"Krishna School of Emerging Technology & Applied Research
(Formerly Known as Babaria Institute Of Technology) , Varnama,
Vadodara",Computer Science
2021-22,24351,6161,General,"Krishna School of Emerging Technology & Applied Research
(Formerly Known as Babaria Institute Of Technology) , Varnama,
Vadodara",Information Technology
2021-22,15643,6767,General,"L.D.College Of Engineering, Ahmedabad",AUTOMOBILE ENGINEERING
2021-22,11791,1258,General,"L.D.College Of Engineering, Ahmedabad",BIOMEDICAL ENGINEERING
2021-22,7038,2388,General,"L.D.College Of Engineering, Ahmedabad",Chemical Engineering
2021-22,11309,3445,General,"L.D.College Of Engineering, Ahmedabad",Civil Engineering
2021-22,1685,270,General,"L.D.College Of Engineering, Ahmedabad",Computer Engineering
2021-22,15012,6505,General,"L.D.College Of Engineering, Ahmedabad",ENVIRONMENTAL ENGINEERING
2021-22,7237,3169,General,"L.D.College Of Engineering, Ahmedabad",Electrical Engineering
2021-22,5379,2077,General,"L.D.College Of Engineering, Ahmedabad",Electronics & Communication
2021-22,14221,6387,General,"L.D.College Of Engineering, Ahmedabad",INSTRUMENTATION & CONTROL ENGINEERING
2021-22,2584,628,General,"L.D.College Of Engineering, Ahmedabad",Information Technology
2021-22,15629,2473,General,"L.D.College Of Engineering, Ahmedabad",Mechanical Engineering
2021-22,30142,16752,General,"L.D.College Of Engineering, Ahmedabad",PLASTIC TECHNOLOGY
2021-22,32610,8579,General,"L.D.College Of Engineering, Ahmedabad",RUBBER TECHNOLOGY
2021-22,33439,11183,General,"L.D.College Of Engineering, Ahmedabad",TEXTILE TECHNOLOGY
2021-22,26193,3079,General,"L.D.R.P. Institute Of Tech. & Research., Gandhinagar",Computer Engineering
2021-22,13628,3304,General,"L.D.R.P. Institute Of Tech. & Research., Gandhinagar",Information Technology
2021-22,34208,9970,General,"L.D.R.P. Institute Of Tech. & Research., Gandhinagar",Mechanical Engineering
2021-22,23782,10474,General,"L.E.College ,Morbi",Chemical Engineering
2021-22,29293,4541,General,"L.E.College ,Morbi",Information Technology
2021-22,33671,18468,General,"L.E.College ,Morbi",Mechanical Engineering
2021-22,33533,12057,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Chemical Engineering
2021-22,16498,2321,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Computer Engineering
2021-22,15125,3911,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Computer Science
2021-22,10920,2687,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Computer Science
2021-22,32674,10346,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Electronics & Communication
2021-22,22904,2588,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Information Technology
2021-22,25932,7227,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Information Technology
2021-22,14574,4030,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Mechanical Engineering
2021-22,15748,5886,General,"L.J. Institute Of Engg And Tech., Ahmedabad",Mechanical Engineering
2021-22,17168,5344,General,MECHANICAL ENGINEERING,Mechanical Engineering
2021-22,30112,7403,General,MECHANICAL ENGINEERING,Mechanical Engineering
2021-22,18025,5363,General,"Madhuben & Bhanubhai Patel Institute of Technology, New
V.V.Nagar",Computer Engineering
2021-22,22134,5875,General,"Madhuben & Bhanubhai Patel Institute of Technology, New
V.V.Nagar",Information Technology
2021-22,33585,2732,General,"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Engg.,
Rajkot",Computer Engineering
2021-22,33848,3543,General,"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Engg.,
Rajkot",Information Technology
2021-22,34425,5251,General,"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Tech.,
Rajkot",Computer Engineering
2021-22,34031,3297,General,"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Tech.,
Rajkot",INFORMATION & COMMUNICATION TECHNOLOGY
2021-22,34516,4561,General,"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Tech.,
Rajkot",Information Technology
2021-22,7020,3044,General,New L.J. Institute of Engineering & Technology,Computer Science
